610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm
2609.93,2805.34,713.85,466.34,612.11,489.42,88.58,164.46,1249.93,11923.71,715.35,222.91,4.65,32.80,36.96,72.67,98.32,62.05
2617.86,2805.34,713.85,466.34,613.01,489.42,88.58,164.91,1251.89,11922.55,715.35,222.91,4.65,32.80,36.96,72.67,98.32,62.05
2626.93,2805.34,714.73,466.34,613.01,490.56,88.58,164.91,1253.85,11933.76,717.10,222.91,4.65,32.80,36.96,72.67,98.32,62.05
2639.40,2810.21,715.62,467.19,613.92,490.56,88.58,165.36,1258.55,11933.37,717.10,223.84,4.65,32.80,36.96,72.67,98.32,62.05
2647.33,2812.16,714.73,466.34,613.92,490.56,88.58,165.81,1261.68,11914.05,715.93,222.91,4.65,32.80,36.96,72.67,98.32,62.05
2656.40,2818.01,716.51,468.04,616.62,492.83,89.05,166.71,1265.20,11942.65,720.02,224.78,4.65,32.80,36.96,72.67,98.32,62.05
2669.99,2822.88,716.51,468.90,618.42,495.11,89.05,167.16,1267.16,11959.65,722.35,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2675.66,2823.85,716.51,468.04,619.33,495.11,89.05,167.61,1270.30,11952.69,724.10,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2681.33,2822.88,717.40,468.90,619.33,495.11,89.05,168.06,1272.25,11933.37,723.52,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2688.13,2823.85,717.40,468.90,620.23,495.11,89.53,168.51,1273.82,11944.96,724.10,226.65,4.65,32.80,36.96,72.67,98.32,62.05
2692.66,2822.88,716.51,468.04,620.23,495.11,89.05,168.51,1271.47,11929.51,722.94,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2699.46,2822.88,716.51,468.90,620.23,495.11,89.05,168.51,1275.39,11935.69,722.94,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2691.53,2820.93,716.51,468.04,619.33,496.25,89.53,168.51,1271.86,11940.33,722.35,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2688.13,2819.95,716.51,468.04,620.23,496.25,89.53,168.51,1271.47,11938.01,724.69,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2694.93,2818.01,716.51,468.04,620.23,496.25,89.53,168.51,1272.64,11937.24,724.69,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2686.99,2821.90,716.51,468.90,620.23,496.25,89.05,168.06,1271.86,11950.76,724.69,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2681.33,2822.88,717.40,468.90,620.23,495.11,89.05,167.61,1270.69,11963.90,723.52,225.72,4.65,32.80,36.96,72.67,98.32,62.05
2665.46,2813.14,714.73,467.19,617.52,495.11,89.05,166.71,1263.25,11929.51,722.35,224.78,4.65,32.80,36.96,72.67,98.32,62.05
2649.60,2812.16,715.62,467.19,617.52,493.97,89.05,166.26,1261.68,11936.85,722.35,223.84,4.65,32.80,36.96,72.67,98.32,62.05
2629.20,2809.24,714.73,465.49,614.82,491.69,88.58,164.91,1251.11,11923.71,719.44,222.91,4.65,32.80,36.96,72.67,98.32,62.05
2572.53,2798.53,712.96,465.49,610.31,489.42,88.58,162.67,1234.27,11932.99,715.35,221.03,4.65,32.80,36.96,72.67,98.32,62.05
2554.40,2802.42,712.07,465.49,610.31,488.28,88.10,161.32,1225.65,11922.16,711.85,219.16,4.65,32.80,36.96,72.67,98.32,62.05
2478.47,2777.10,708.52,462.09,604.00,484.87,87.62,158.17,1205.29,11898.20,710.10,216.35,4.65,32.80,36.96,72.67,98.32,62.05
2439.94,2753.72,704.08,458.68,595.89,480.31,86.67,154.13,1172.40,11849.51,701.93,209.79,4.65,32.80,36.96,72.67,98.32,62.05
