5155.26,3609.93,992.64,627.18,802.33,669.25,388.59,636.29,2293.11,10305.62,730.52,233.21,243.82,1559.39,5085.75,4439.42,5544.97,6423.46,25
5148.47,3611.88,992.64,626.33,802.33,669.25,388.11,635.39,2294.68,10307.94,731.10,232.27,243.82,1559.39,5084.82,4439.42,5545.77,6415.70,25
5149.60,3607.01,991.75,626.33,802.33,669.25,387.16,634.04,2292.33,10312.58,731.10,233.21,243.82,1557.51,5080.20,4438.48,5540.22,6422.75,25
5151.87,3610.91,992.64,627.18,802.33,669.25,386.68,634.49,2293.50,10308.71,731.10,232.27,243.82,1559.39,5084.82,4438.48,5545.77,6422.75,25
5157.53,3613.83,993.53,627.18,803.23,669.25,388.59,636.74,2296.24,10306.01,731.10,232.27,243.82,1558.45,5085.75,4434.70,5546.56,6417.11,25
5168.86,3618.70,994.41,628.03,805.03,671.53,393.83,643.03,2301.33,10323.01,731.10,233.21,243.82,1559.39,5085.75,4439.42,5546.56,6423.46,25
5170.00,3617.72,994.41,628.03,805.03,671.53,396.21,645.27,2299.77,10318.37,730.52,233.21,243.82,1558.45,5081.13,4439.42,5540.22,6422.75,25
5159.80,3613.83,993.53,627.18,803.23,669.25,395.73,645.27,2299.38,10309.87,730.52,233.21,243.82,1559.39,5085.75,4439.42,5546.56,6422.75,25
5162.06,3609.93,993.53,627.18,803.23,669.25,395.26,645.72,2299.38,10297.12,731.10,233.21,243.82,1557.51,5084.82,4434.70,5544.97,6415.70,25
6614.92,3921.64,967.78,640.80,901.49,819.49,1611.50,2121.40,2483.42,11223.07,991.34,397.11,249.40,1570.63,5125.48,4470.56,5609.99,6454.48,25
5121.27,3623.57,990.86,624.63,801.43,664.70,480.50,805.24,2451.31,10468.32,896.81,236.96,243.82,1557.51,5080.20,4439.42,5537.84,6422.75,25
5141.67,3602.14,990.86,625.48,799.62,665.84,375.73,626.85,2288.41,10293.25,729.94,232.27,243.82,1559.39,5085.75,4440.36,5544.97,6423.46,25
4998.87,3641.10,1009.51,633.14,806.84,677.22,1284.34,1859.43,2569.57,11193.70,907.32,395.24,244.75,1561.26,5091.29,4434.70,5552.11,6414.29,25
7135.10,4455.43,1104.51,753.98,1059.25,833.15,1095.28,1877.85,3281.07,11566.62,945.83,430.83,246.61,1563.14,5102.38,4458.30,5569.55,6438.97,25
7019.50,3971.31,1054.79,696.11,951.07,804.69,1556.26,2058.04,2393.36,10464.84,910.82,367.14,248.47,1569.70,5109.77,4493.21,5581.45,6470.70,25
5829.56,3627.47,1001.52,629.73,889.77,668.11,1115.29,1666.21,2400.80,11240.84,941.16,339.98,244.75,1559.39,5104.23,4438.48,5571.93,6420.64,25
5151.87,4007.36,1110.72,700.37,909.61,668.11,379.06,634.49,2307.21,10301.75,738.69,232.27,244.75,1559.39,5085.75,4439.42,5545.77,6422.05,25
5813.70,4107.69,1010.39,655.26,949.27,702.26,462.88,777.83,2404.32,10595.85,751.53,265.99,243.82,1557.51,5080.20,4441.31,5538.63,6423.46,25
5187.00,3681.04,995.30,633.99,859.12,670.39,530.50,852.87,2481.46,10472.18,911.40,246.32,243.82,1560.32,5106.07,4441.31,5575.10,6423.46,25
7994.12,4545.05,1124.04,772.70,1081.79,855.91,994.33,1781.69,3281.47,11612.61,928.32,426.15,246.61,1564.07,5101.45,4456.41,5567.17,6435.44,25
5177.93,3600.19,991.75,626.33,805.03,668.11,382.87,639.88,2299.77,10319.53,737.52,233.21,243.82,1559.39,5084.82,4439.42,5543.39,6420.64,25
5192.66,3603.11,992.64,628.03,805.93,670.39,385.25,642.13,2304.07,10336.92,740.44,233.21,243.82,1558.45,5081.13,4439.42,5538.63,6420.64,25
5505.45,3615.78,1007.73,640.80,809.54,680.63,393.35,666.84,2410.19,10372.86,763.78,240.70,243.82,1560.32,5087.59,4441.31,5546.56,6422.75,25
5027.21,3630.39,1003.29,633.14,813.15,712.50,902.90,1264.48,2461.49,9911.82,834.96,343.73,244.75,1561.26,5091.29,4481.89,5551.32,6415.70,25
5682.24,3616.75,999.74,630.58,806.84,751.20,966.71,1360.65,2405.10,10036.26,839.05,344.66,244.75,1560.32,5090.37,4477.17,5552.90,6460.12,25
5239.13,3606.04,994.41,629.73,811.34,672.67,394.78,657.41,2319.35,10370.54,748.03,234.15,243.82,1560.32,5086.67,4441.31,5545.77,6423.46,25
6236.41,3819.36,1004.18,633.99,965.50,676.08,759.08,1218.20,2379.26,10925.49,889.23,303.45,243.82,1559.39,5094.98,4438.48,5558.45,6418.52,25
5249.33,3607.01,995.30,629.73,812.24,673.80,398.11,662.35,2321.30,10374.41,748.61,234.15,243.82,1559.39,5086.67,4441.31,5545.77,6422.75,25
8603.82,4047.29,1207.50,725.04,885.27,786.48,1305.29,2259.35,3725.91,11185.58,1047.35,498.26,247.54,1567.82,5119.01,4484.72,5591.76,6465.06,25
5545.11,3741.43,1019.27,641.65,932.14,679.49,451.45,773.79,2349.89,10466.00,794.70,244.45,243.82,1559.39,5091.29,4441.31,5552.90,6422.05,25
5236.86,3608.96,995.30,630.58,812.24,672.67,399.06,661.45,2319.35,10377.50,748.03,234.15,243.82,1558.45,5085.75,4435.65,5544.97,6415.00,25

3473.49,3378.10,918.94,567.61,658.09,565.68,305.25,412.06,1805.59,9646.71,591.65,196.68,243.82,1560.32,5088.52,4439.42,5542.59,6424.16,50
3404.36,3362.52,914.51,564.21,652.68,559.99,302.87,405.77,1784.44,9624.30,587.57,195.75,242.89,1559.39,5083.90,4439.42,5536.25,6424.87,50
3373.76,3350.83,911.84,562.50,649.07,556.57,300.97,403.07,1773.48,9615.02,585.82,194.81,243.82,1560.32,5088.52,4439.42,5542.59,6424.16,50
4759.75,3456.03,951.80,581.23,773.48,659.01,792.89,1325.15,2572.70,10341.95,805.21,424.27,246.61,1565.95,5108.85,4463.96,5571.93,6436.85,50
5007.94,3402.45,904.74,568.46,807.74,750.06,1165.29,1527.36,2019.00,9069.35,865.31,272.55,248.47,1568.76,5116.24,4465.85,5587.00,6450.96,50
3342.03,3363.49,912.73,560.80,652.68,552.02,588.60,897.81,1887.04,10054.42,843.13,242.57,243.82,1561.26,5107.00,4440.36,5567.97,6426.28,50
4660.02,3039.12,901.19,560.80,771.68,544.05,1150.05,1573.19,2040.93,9720.14,818.04,319.37,246.61,1565.95,5112.54,4458.30,5577.48,6444.61,50
3470.09,3375.18,923.38,566.76,649.98,561.12,699.55,991.73,1695.16,9363.83,765.53,255.69,243.82,1562.20,5094.06,4446.03,5547.35,6431.92,50
3365.82,3348.88,910.07,561.65,647.27,555.43,292.87,395.88,1762.91,9598.41,584.65,194.81,242.89,1559.39,5085.75,4439.42,5537.04,6424.87,50
3366.96,3350.83,910.95,561.65,648.17,556.57,293.35,396.78,1765.65,9607.29,585.82,194.81,243.82,1560.32,5089.44,4439.42,5541.80,6424.16,50
3374.89,3350.83,910.95,561.65,648.17,556.57,293.82,397.23,1769.56,9591.83,586.40,194.81,242.89,1559.39,5089.44,4433.76,5541.80,6416.41,50
3372.62,3357.65,912.73,563.36,652.68,557.71,294.77,401.27,1775.05,9606.52,589.90,194.81,243.82,1560.32,5088.52,4439.42,5541.01,6424.87,50
4893.48,3276.80,955.35,588.03,763.56,627.14,754.32,1407.38,2042.11,10666.57,746.28,428.02,246.61,1565.95,5107.00,4462.07,5571.14,6446.02,50
5462.38,3450.18,939.37,642.50,830.27,718.19,1145.76,1563.30,2114.94,9592.61,938.82,313.76,247.54,1569.70,5121.78,4472.45,5589.38,6458.01,50
3599.28,3408.30,937.59,574.42,663.50,528.12,774.32,1027.67,1710.04,9713.57,782.45,215.41,244.75,1563.14,5099.60,4454.52,5555.28,6418.52,50
3387.36,3332.32,906.51,558.25,644.57,556.57,293.35,398.13,1768.00,9601.50,586.40,195.75,242.89,1559.39,5084.82,4439.42,5535.46,6422.75,50
3393.02,3350.83,910.95,561.65,649.98,555.43,293.82,399.03,1770.74,9604.97,587.57,195.75,243.82,1560.32,5089.44,4439.42,5541.80,6423.46,50
3393.02,3350.83,910.95,561.65,649.98,555.43,293.35,398.58,1771.52,9599.18,587.57,195.75,243.82,1560.32,5090.37,4435.65,5542.59,6417.82,50
3466.69,3351.80,911.84,562.50,650.88,559.99,294.77,401.27,1777.00,9714.73,588.73,254.75,243.82,1561.26,5090.37,4445.08,5543.39,6429.80,50
3406.62,3351.80,911.84,562.50,650.88,556.57,293.82,400.37,1773.87,9612.70,588.15,195.75,243.82,1559.39,5085.75,4439.42,5536.25,6424.16,50
5742.30,3615.78,983.76,605.05,817.65,583.89,665.74,1089.68,3058.26,10081.47,830.88,360.58,245.68,1565.01,5107.92,4454.52,5567.17,6438.26,50
3533.55,3572.92,916.28,593.99,827.57,574.78,299.54,408.46,1812.25,10440.49,593.40,341.85,245.68,1564.07,5096.83,4449.80,5552.11,6431.92,50
3468.95,3361.54,914.51,564.21,653.58,561.12,330.97,476.77,1906.62,10408.42,600.40,277.23,243.82,1561.26,5090.37,4442.25,5542.59,6426.28,50
3437.22,3356.67,913.62,564.21,653.58,559.99,294.30,402.17,1784.44,9632.03,591.07,196.68,243.82,1561.26,5091.29,4441.31,5536.25,6424.87,50
3442.89,3359.59,912.73,563.36,654.48,559.99,294.30,403.07,1788.36,9627.00,592.82,196.68,243.82,1560.32,5089.44,4435.65,5541.80,6417.11,50
5896.43,3522.26,940.25,582.08,774.38,662.42,844.80,1332.34,2622.43,10038.19,773.12,384.00,247.54,1567.82,5113.47,4469.62,5579.07,6436.15,50
3476.89,3365.44,914.51,565.06,657.19,562.26,294.77,404.87,1796.19,9646.33,594.57,197.62,243.82,1559.39,5083.90,4439.42,5533.87,6422.05,50
3476.89,3364.46,915.39,565.06,657.19,561.12,294.77,405.77,1797.37,9644.39,594.57,197.62,243.82,1561.26,5090.37,4440.36,5542.59,6423.46,50
3480.29,3365.44,915.39,565.06,658.09,561.12,294.77,405.77,1798.54,9626.23,595.15,197.62,243.82,1559.39,5088.52,4434.70,5540.22,6415.70,50
