610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm
1490.26,2759.56,757.35,457.83,460.66,390.40,264.30,288.93,1009.50,8669.37,426.53,133.93,242.89,1560.32,5085.75,4440.36,5533.87,6421.34
1487.99,2758.59,758.24,458.68,460.66,390.40,264.30,288.49,1009.11,8697.58,429.44,133.93,242.89,1561.26,5089.44,4440.36,5539.42,6420.64
1490.26,2766.38,760.02,460.39,461.56,391.53,264.30,288.93,1009.89,8699.90,429.44,133.93,242.89,1560.32,5092.21,4435.65,5541.01,6414.29
1491.39,2763.46,759.13,460.39,461.56,391.53,264.30,288.49,1009.11,8715.74,429.44,133.93,242.89,1562.20,5090.37,4440.36,5540.22,6422.05
1491.39,2757.61,760.02,460.39,459.76,391.53,264.30,288.49,1008.72,8696.80,429.44,133.93,242.89,1562.20,5090.37,4441.31,5536.25,6424.16
1898.23,2796.58,759.13,460.39,466.07,391.53,288.11,334.77,1567.51,8788.78,544.97,138.61,242.89,1560.32,5092.21,4435.65,5542.59,6415.00
1483.46,2761.51,758.24,459.53,460.66,391.53,262.87,287.14,1005.19,8706.08,429.44,133.93,242.89,1561.26,5089.44,4439.42,5538.63,6412.18
1506.12,2770.28,759.13,460.39,461.56,391.53,262.39,287.59,1027.12,8704.92,428.86,133.93,242.89,1560.32,5085.75,4440.36,5534.66,6420.64
1482.32,2761.51,758.24,459.53,460.66,390.40,262.87,287.14,1005.98,8696.80,429.44,133.93,242.89,1561.26,5089.44,4439.42,5538.63,6419.93
1482.32,2763.46,758.24,458.68,459.76,391.53,262.39,286.69,1006.37,8675.93,429.44,133.93,242.89,1561.26,5091.29,4436.59,5541.01,6417.82
1483.46,2757.61,757.35,458.68,459.76,391.53,262.87,287.14,1005.19,8716.51,429.44,133.93,242.89,1561.26,5091.29,4440.36,5539.42,6420.64
1481.19,2761.51,758.24,459.53,460.66,390.40,262.39,286.69,1002.84,8689.85,428.86,133.93,242.89,1560.32,5085.75,4440.36,5533.87,6421.34
1477.79,2759.56,757.35,458.68,460.66,389.26,262.39,286.69,1004.41,8701.44,429.44,133.93,242.89,1562.20,5091.29,4441.31,5540.22,6421.34
1480.06,2759.56,758.24,459.53,460.66,390.40,262.39,286.69,1004.41,8707.24,429.44,133.93,242.89,1561.26,5091.29,4436.59,5540.22,6417.11
1478.92,2758.59,757.35,459.53,459.76,390.40,262.39,286.69,1002.45,8670.91,428.28,133.93,242.89,1562.20,5091.29,4441.31,5540.22,6422.05
1478.92,2760.54,758.24,459.53,460.66,390.40,262.39,286.69,1002.84,8690.23,428.86,133.93,242.89,1562.20,5090.37,4440.36,5533.08,6420.64
1475.52,2758.59,757.35,458.68,460.66,389.26,262.39,286.24,1002.45,8693.33,429.44,132.99,242.89,1560.32,5091.29,4436.59,5538.63,6415.00
1476.66,2759.56,758.24,459.53,460.66,390.40,262.39,286.69,1001.67,8698.74,428.86,133.93,242.89,1561.26,5090.37,4439.42,5538.63,6412.88
1477.79,2759.56,757.35,458.68,459.76,390.40,262.39,286.24,1000.89,8698.35,428.86,133.93,242.89,1560.32,5086.67,4439.42,5533.08,6419.23
1473.26,2753.72,756.46,458.68,459.76,389.26,262.39,286.69,1000.10,8699.12,428.86,132.99,242.89,1561.26,5090.37,4440.36,5539.42,6419.93
1474.39,2759.56,758.24,459.53,460.66,389.26,262.39,286.69,1000.10,8689.85,428.86,132.99,242.89,1560.32,5090.37,4435.65,5539.42,6412.88
1473.26,2758.59,757.35,459.53,460.66,390.40,262.39,286.69,999.32,8701.83,428.28,132.99,242.89,1561.26,5090.37,4441.31,5538.63,6420.64
1475.52,2761.51,758.24,459.53,460.66,390.40,262.39,286.69,999.32,8704.92,428.28,133.93,242.89,1560.32,5085.75,4441.31,5533.08,6420.64
1474.39,2763.46,758.24,459.53,460.66,390.40,262.39,286.69,1001.67,8706.08,428.86,133.93,242.89,1562.20,5091.29,4441.31,5539.42,6420.64
1474.39,2752.74,756.46,458.68,458.86,390.40,262.39,286.24,998.93,8694.48,427.69,132.99,242.89,1560.32,5090.37,4435.65,5538.63,6413.59
1994.56,2864.76,779.55,475.70,506.64,433.65,279.06,338.81,1089.78,8842.50,466.79,156.41,242.89,1562.20,5091.29,4441.31,5538.63,6420.64
