Time,Grams,Blood Accumulated,Water accumulated,delta,delta delta
1568388083.82607,-0.1,0.0,0.0,0.0,0.0
1568388086.3293009,-0.2,0.0,0.0,0.0,0.0
1568388087.6474051,-0.0,0.0,0.0,0.0,0.0
