610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm
3720.54,2502.41,650.81,453.58,893.38,555.43,511.93,831.76,1424.97,9825.64,1025.76,425.21,4.65,18.74,27.72,51.91,73.74,40.90
3719.41,2502.41,650.81,453.58,893.38,555.43,512.40,832.20,1424.97,9819.84,1025.76,425.21,4.65,18.74,27.72,51.91,73.74,40.90
2759.52,1717.30,422.63,283.38,568.84,408.61,309.06,549.56,1283.61,8788.78,777.20,334.36,4.65,19.68,27.72,53.79,76.91,41.60
1864.24,2704.04,688.99,454.43,629.24,462.10,76.67,127.62,1179.06,10263.88,719.44,198.56,2.79,16.87,23.10,47.19,61.85,35.96
1888.04,2685.53,678.33,450.17,625.64,467.79,75.72,127.62,1157.91,10804.53,722.94,206.98,2.79,16.87,23.10,47.19,61.85,35.96
1889.17,2691.38,681.00,452.73,630.14,467.79,75.72,128.07,1159.48,10869.46,731.10,207.92,2.79,16.87,23.10,47.19,61.85,35.96
1892.57,2692.35,681.88,453.58,630.14,468.93,75.72,128.52,1161.44,10864.43,729.94,208.86,2.79,16.87,23.10,47.19,61.85,35.96
1910.70,2691.38,681.88,453.58,629.24,468.93,75.72,128.52,1163.78,10921.24,729.94,208.86,2.79,16.87,23.10,47.19,61.85,35.96
1937.90,2705.01,686.32,456.13,633.75,471.21,76.19,129.86,1176.32,10930.13,733.44,210.73,2.79,16.87,23.10,47.19,61.85,35.96
1973.03,2715.73,688.99,458.68,636.45,473.48,76.19,130.76,1188.45,10941.34,735.77,210.73,2.79,16.87,23.10,47.19,61.85,35.96
1996.83,2725.47,691.65,458.68,638.26,474.62,76.67,131.21,1202.16,10932.06,736.36,210.73,2.79,16.87,23.10,47.19,61.85,35.96
2004.76,2722.55,690.76,458.68,638.26,474.62,76.67,131.66,1206.47,10919.31,735.77,213.54,2.79,16.87,23.10,47.19,61.85,35.96
2028.56,2727.42,692.54,459.53,640.96,475.76,76.67,132.56,1214.69,10926.27,739.86,214.48,2.79,16.87,23.10,47.19,61.85,35.96
2036.49,2721.57,690.76,457.83,637.36,473.48,76.67,132.56,1220.56,10875.64,734.02,211.67,2.79,16.87,23.10,47.19,61.85,35.96
2068.23,2743.00,695.20,462.09,643.67,480.31,77.15,133.46,1232.31,10894.58,742.19,210.73,2.79,16.87,23.10,47.19,61.85,36.67
2106.76,2776.12,701.42,465.49,648.17,483.73,77.62,133.91,1243.28,11029.45,745.11,215.41,2.79,16.87,23.10,47.19,61.85,36.67
2281.28,2792.68,706.74,474.00,674.32,506.49,79.53,141.10,1284.78,11127.61,774.87,229.46,2.79,16.87,23.10,47.19,61.85,36.67
2449.01,2909.57,727.16,487.62,711.28,538.36,82.38,149.64,1358.01,11367.21,804.62,242.57,2.79,16.87,23.10,47.19,62.64,36.67
2872.85,2792.68,692.54,463.79,701.36,548.60,83.81,164.01,1453.95,10582.71,753.86,255.69,2.79,16.87,24.02,47.19,62.64,36.67
3331.83,2912.49,725.39,490.17,765.37,605.51,90.00,183.34,1619.20,10836.22,851.89,265.99,2.79,17.81,24.02,48.13,62.64,36.67
4036.72,3019.64,746.70,495.28,888.87,693.15,96.67,212.10,1867.07,10677.00,874.64,318.44,2.79,17.81,24.02,48.13,63.43,36.67
4368.77,3107.31,781.32,525.06,935.75,719.33,102.86,262.42,1971.62,10774.78,910.23,327.80,3.72,17.81,24.02,48.13,64.23,37.37
3938.13,2839.44,737.82,474.00,753.65,635.11,88.58,175.25,1671.28,9814.43,729.94,354.03,2.79,17.81,24.02,48.13,63.43,36.67
2532.87,2744.95,699.64,461.24,695.95,539.50,83.81,150.08,1381.90,10544.06,750.94,252.88,2.79,16.87,24.02,47.19,62.64,36.67
2403.67,2736.18,690.76,456.98,677.92,521.29,83.81,148.74,1381.90,10699.03,752.11,248.19,2.79,16.87,24.02,47.19,62.64,36.67
2407.07,2770.28,697.86,462.94,685.13,524.70,83.81,148.74,1374.85,10731.11,748.61,240.70,2.79,16.87,24.02,47.19,62.64,36.67
2136.22,2734.24,687.21,456.98,656.29,496.25,79.53,136.60,1244.45,10879.89,738.69,226.65,2.79,16.87,23.10,47.19,61.85,36.67
2307.35,2743.98,692.54,461.24,669.81,508.77,80.96,141.55,1316.50,10769.75,752.11,232.27,2.79,16.87,23.10,47.19,62.64,36.67
3345.43,2340.71,624.17,418.69,736.52,495.11,420.49,716.72,1347.83,9488.26,862.39,350.28,4.65,18.74,26.80,51.91,72.95,40.90
3365.82,2367.01,630.39,423.79,749.14,501.94,423.35,724.81,1354.09,9644.39,877.56,360.58,4.65,18.74,26.80,51.91,72.95,40.90
3365.82,2383.57,634.83,427.20,754.55,504.21,419.07,719.87,1354.09,9744.10,881.64,365.27,4.65,18.74,26.80,51.91,72.95,40.90
3360.16,2399.15,638.38,429.75,759.06,504.21,412.40,713.58,1356.05,9819.84,883.98,367.14,4.65,18.74,26.80,51.91,72.95,40.90
3355.63,2411.82,641.04,431.45,762.66,505.35,407.64,707.73,1355.27,9867.76,885.14,368.08,4.65,18.74,26.80,51.91,72.95,40.90
3351.09,2421.56,642.82,433.15,766.27,506.49,405.26,705.04,1356.05,9919.16,887.48,369.95,4.65,18.74,26.80,51.91,72.95,40.90
3348.83,2427.40,644.59,434.86,768.97,507.63,405.26,704.59,1357.23,9952.40,889.81,371.82,4.65,18.74,26.80,51.91,72.95,40.90
3348.83,2433.25,646.37,435.71,771.68,507.63,406.68,706.39,1359.58,9987.18,892.73,371.82,4.65,18.74,26.80,51.91,72.95,40.90
3348.83,2437.14,647.26,437.41,774.38,508.77,408.59,709.98,1361.53,10011.53,895.65,372.76,4.65,18.74,26.80,51.91,72.95,40.90
